Date,Daily_PnL
2026-01-29,22.208323098658077
2026-01-30,22.7
2026-02-02,21.3180651856542
2026-02-03,22.40626449818692
2026-02-04,22.56
2026-02-05,26.599999999999994
2026-02-06,26.599999999999994
2026-02-09,26.599999999999994
2026-02-10,26.599999999999994
2026-02-11,26.599999999999994
2026-02-12,26.599999999999994
2026-02-13,26.599999999999994
2026-02-16,26.599999999999994
2026-02-17,26.599999999999994
2026-02-18,26.599999999999994
2026-02-19,26.599999999999994
2026-02-20,26.599999999999994
2026-02-23,26.599999999999994
2026-02-24,26.599999999999994
2026-02-25,26.599999999999994
2026-02-26,26.599999999999994
2026-02-27,26.599999999999994
2026-03-02,26.599999999999994
2026-03-03,26.599999999999994
2026-03-04,26.599999999999994
2026-03-05,26.599999999999994
2026-03-06,26.599999999999994
2026-03-09,26.599999999999994
2026-03-10,26.599999999999994
2026-03-11,26.599999999999994
2026-03-12,26.599999999999994
2026-03-13,26.599999999999994
2026-03-16,26.599999999999994
2026-03-17,26.599999999999994
2026-03-18,26.599999999999994
